Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR6399544,2018-09-20 00:09:43,2017-12-20 20:23:18,56784445,16743430427,56784445,294,7551,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399544.sralite.1,SRX3492903,xinexpo42_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776502,SAMN08216049,simple,655179,air metagenome,xinexpo42_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,E4C7A475880401C15E3E499309A0AA82,1048591F860756D215121105C89F7DCA
SRR6399640,2018-09-20 00:09:41,2017-12-20 21:26:38,63449275,18479248693,63449275,291,8660,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399640.sralite.1,SRX3492807,xinexpo42_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776410,SAMN08216051,simple,655179,air metagenome,xinexpo42_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,1C25C1B30880576F8B45E1B78F8797A0,CCAABB7F5EBE660BADB5541A581B3A68
SRR6399907,2018-09-20 00:09:48,2017-12-21 03:25:21,41628429,12241976380,41628429,294,5569,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399907.sralite.1,SRX3493107,xinexpo42_I5,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776709,SAMN08216028,simple,655179,air metagenome,xinexpo42_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,122C60A9DDB4063FE56FA44D407F0D16,71BD1A29C6EC0A9070007DCA09B757AE
SRR6399533,2018-09-20 00:09:43,2017-12-21 05:44:06,52706260,15455448754,52706260,293,7016,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399533.sralite.1,SRX3492914,xinexpo42_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776515,SAMN08216048,simple,655179,air metagenome,xinexpo42_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,0BC486124AD9E6CD321091EA40912CC6,4936EFACBB9AEA86B8156953419EABE2
SRR6399795,2018-09-20 00:09:37,2017-12-21 00:55:41,48458060,14017274992,48458060,289,6503,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399795.sralite.1,SRX3492652,xinexpo43_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776255,SAMN08216087,simple,655179,air metagenome,xinexpo43_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,6D02C3970F3119DBB3F2E64D0B726F02,EC44F41C263F1029E9D481A15D12B113
SRR6399471,2018-09-20 00:09:45,2017-12-21 05:24:46,49317518,14465589910,49317518,293,6710,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399471.sralite.1,SRX3492976,xinexpo43_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776575,SAMN08216101,simple,655179,air metagenome,xinexpo43_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,786D82BACB5561799E938F18F373126D,61B9A266C064449DC4D0C8E4CE5E7878
SRR6399636,2018-09-20 00:09:41,2017-12-20 22:06:22,36875988,10833288623,36875988,293,4882,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399636.sralite.1,SRX3492811,xinexpo43_I5,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776413,SAMN08216055,simple,655179,air metagenome,xinexpo43_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,9820C41AD74CD37C2182B85D299FAEDB,F9629427D82FBC939444D567D26B93CE
SRR6399603,2018-09-20 00:09:42,2017-12-20 20:50:47,51503352,15087341741,51503352,292,6909,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399603.sralite.1,SRX3492844,xinexpo43_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776445,SAMN08216074,simple,655179,air metagenome,xinexpo43_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,7471C1987A80E23742EF4131FA0D2957,718D8E28AACC544B93FEF6A265AF431A
SRR6399576,2018-09-20 00:09:42,2017-12-20 20:56:39,47642808,13963350695,47642808,293,6214,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399576.sralite.1,SRX3492871,xinexpo44_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776472,SAMN08216147,simple,655179,air metagenome,xinexpo44_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,456127CC9F9CB86D81BA14EB12D86281,A93970A968D682BD68610E5E6AC0A1A8
SRR6400005,2018-09-20 00:09:46,2017-12-21 03:09:20,53282352,15506865626,53282352,291,6962,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/400/SRR6400005.sralite.1,SRX3493009,xinexpo44_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776611,SAMN08216152,simple,655179,air metagenome,xinexpo44_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,0777CBEE6A3EFBB4BD6CEFDE9D30BAAF,B97F52AE3100495B8335E28019A30EBB
SRR6399738,2018-09-20 00:09:38,2017-12-20 23:10:11,70937398,20729228801,70937398,292,9406,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399738.sralite.1,SRX3492709,xinexpo44_I5,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776312,SAMN08216126,simple,655179,air metagenome,xinexpo44_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,E79197ABB88C4F9D4AD589B157F4D803,69262E5CFDFDC8C16A095AFE98D3502F
SRR6399734,2018-09-20 00:09:38,2017-12-20 22:55:13,57777500,16940203510,57777500,293,7521,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399734.sralite.1,SRX3492713,xinexpo44_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776313,SAMN08216130,simple,655179,air metagenome,xinexpo44_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,A2B4D1B4B3C97418A284E05A8E00637A,834EC8F66A0EA4234167EA05820B7F58
SRR6400021,2018-09-20 00:09:45,2017-12-21 04:51:29,41038123,12022202717,41038123,292,5150,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/400/SRR6400021.sralite.1,SRX3492993,xinexpo45_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776591,SAMN08215982,simple,655179,air metagenome,xinexpo45_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,E0CEA4C58A73587FFDCCEF2393554281,D8A92C721029BA01271560CD345B0E0C
SRR6399546,2018-09-20 00:09:43,2017-12-20 20:42:21,37772300,11082348191,37772300,293,4862,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399546.sralite.1,SRX3492901,xinexpo45_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776500,SAMN08215984,simple,655179,air metagenome,xinexpo45_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,504E0DEBE420DAE3077E5CA0FBC92E26,F5A245AFD872978BA0B7DC2256FC635E
SRR6399712,2018-09-20 00:09:39,2017-12-20 23:20:23,40906738,11946827134,40906738,292,5207,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399712.sralite.1,SRX3492735,xinexpo45_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776333,SAMN08215975,simple,655179,air metagenome,xinexpo45_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,D8E2CFD1933ABF1B7032331ED61CBC36,168E9FFA2B448F9057871CE0792FC7CA
SRR6399609,2018-09-20 00:09:42,2017-12-21 06:03:04,67566026,19876696535,67566026,294,8408,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399609.sralite.1,SRX3492838,xinexpo46_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776440,SAMN08216076,simple,655179,air metagenome,xinexpo46_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,C89F0F0DE6BD12BEFE161FBD095CF477,953FC2756B99C4885D1E9CD1E3753734
SRR6399765,2018-09-20 00:09:38,2017-12-21 00:22:04,52214895,15288148073,52214895,292,6615,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399765.sralite.1,SRX3492682,xinexpo46_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776283,SAMN08216082,simple,655179,air metagenome,xinexpo46_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,DEFF925EF4DB84259DBAB78DD4E10DBB,04BC49F47F70C091C1838EB75299155E
SRR6399543,2018-09-20 00:09:43,2017-12-20 20:06:58,38494742,11295298444,38494742,293,4734,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399543.sralite.1,SRX3492904,xinexpo46_I5,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776505,SAMN08216050,simple,655179,air metagenome,xinexpo46_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,DFA4B6A75B557A11C96C963811B708AB,F8C3E7B5F47ACCC9DAB7DF53BA17D874
SRR6399641,2018-09-20 00:09:41,2017-12-20 22:01:48,46129818,13600775253,46129818,294,5703,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399641.sralite.1,SRX3492806,xinexpo46_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776411,SAMN08216052,simple,655179,air metagenome,xinexpo46_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,2971D94A7144504CA357BCEC9290B067,3722B684278133D6DB4FE79B7A1EE4D6
SRR6399891,2018-09-20 00:09:49,2017-12-21 02:03:15,63911198,17710302284,63911198,277,7924,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399891.sralite.1,SRX3493123,xinexpo47_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776726,SAMN08216120,simple,655179,air metagenome,xinexpo47_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,B029C6E2129159B13B162817593D98CF,F59721555FCDCCAF983B4E2396106901
SRR6399739,2018-09-20 00:09:38,2017-12-20 23:57:54,45410968,13171305972,45410968,290,5994,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399739.sralite.1,SRX3492708,xinexpo47_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776309,SAMN08216127,simple,655179,air metagenome,xinexpo47_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,914B1ED5A91964857793DC2556A89A60,411BBC2E9ADE55F7E12000739B9B2AC0
SRR6400007,2018-09-20 00:09:46,2017-12-21 04:40:42,46537828,13519259804,46537828,290,6082,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/400/SRR6400007.sralite.1,SRX3493007,xinexpo47_I5,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776606,SAMN08216100,simple,655179,air metagenome,xinexpo47_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,88F13A598D5B27B5BA5E0A29326833A1,31703B53F2928BCF080686E502D619FF
SRR6399470,2018-09-20 00:09:45,2017-12-21 03:35:58,55434719,16129280854,55434719,290,7198,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399470.sralite.1,SRX3492977,xinexpo47_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776576,SAMN08216104,simple,655179,air metagenome,xinexpo47_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,58A10743757F180852AA4F0434A00DBD,4A38830F8229B59E096BA805354BEA93
SRR6399851,2018-09-20 00:09:50,2017-12-21 00:55:16,60871256,17351745483,60871256,285,7682,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399851.sralite.1,SRX3493163,xinexpo48_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776763,SAMN08216191,simple,655179,air metagenome,xinexpo48_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,A2E100BF6193D8F8C69CB4A5AB666D9D,EC96CD067547E090DF61FC69ED4073F7
SRR6399853,2018-09-20 00:09:50,2017-12-20 19:55:12,28286399,8152749564,28286399,288,3560,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399853.sralite.1,SRX3493161,xinexpo48_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776762,SAMN08216193,simple,655179,air metagenome,xinexpo48_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,BB287071EB8D312E80BE392317816303,5B1F0E6F384A3CAE819C9A59C746F0A3
SRR6399755,2018-09-20 00:09:38,2017-12-21 00:51:29,48177672,13965655531,48177672,289,6113,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399755.sralite.1,SRX3492692,xinexpo48_I5,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776294,SAMN08216140,simple,655179,air metagenome,xinexpo48_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,DDB27B9308E6F8A85141CE0ACC0441E7,F3ECCB919E8B57F293D96BA6CB0600D7
SRR6399578,2018-09-20 00:09:42,2017-12-20 20:12:57,57460630,16456664104,57460630,286,7344,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399578.sralite.1,SRX3492869,xinexpo48_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776469,SAMN08216145,simple,655179,air metagenome,xinexpo48_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,2646B6684AFBC794BC2D8F41AF93C127,6B13CA27C67CADDACE7176FF0594CE73
SRR6399607,2018-09-20 00:09:42,2017-12-20 20:46:44,48223314,14134696916,48223314,293,6188,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399607.sralite.1,SRX3492840,xinexpo49_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776441,SAMN08216078,simple,655179,air metagenome,xinexpo49_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,C6B2649F84D4A245ED4C67393A153DAF,73EA8EEEDAC37084C0C0EA589B8E3337
SRR6399741,2018-09-20 00:09:38,2017-12-20 23:07:51,62184059,18131889887,62184059,291,8052,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399741.sralite.1,SRX3492706,xinexpo49_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776306,SAMN08216121,simple,655179,air metagenome,xinexpo49_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,03B25BE4EB36799DEB1C0507711AC0E0,08C50A74F62A19F799FF36F62E9DDE73
SRR6399602,2018-09-20 00:09:42,2017-12-21 05:03:28,61048054,17848902706,61048054,292,7910,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399602.sralite.1,SRX3492845,xinexpo49_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776446,SAMN08216073,simple,655179,air metagenome,xinexpo49_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,04BD8377D308B91A84697126ED8B200D,185E3E55E47E76637CD1C790A6888EC1
SRR6399756,2018-09-20 00:09:38,2017-12-21 00:03:37,51926229,15238999424,51926229,293,6538,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/399/SRR6399756.sralite.1,SRX3492691,xinexpo50_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776293,SAMN08216139,simple,655179,air metagenome,xinexpo50_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,353AC2F692D2ACF90EA172E71BB66866,1D9E7831078C25E5AEF3128CE009A2CD
SRR6399574,2018-09-20 00:09:42,2017-12-21 04:31:44,57234543,16764126210,57234543,292,7332,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399574.sralite.1,SRX3492873,xinexpo50_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776474,SAMN08216141,simple,655179,air metagenome,xinexpo50_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,7AD5E76091EA8501075FBE617BA8C255,152421A5619D7E03F1069D0838FFE894
SRR6399742,2018-09-20 00:09:38,2017-12-20 23:08:46,66579147,19446128460,66579147,292,8706,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399742.sralite.1,SRX3492705,xinexpo50_I5,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776307,SAMN08216122,simple,655179,air metagenome,xinexpo50_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,2A9FE94D190A8EB3CEED91434778B7B0,06CE7D4FB57653AEBF156BBF64C3B82E
SRR6399737,2018-09-20 00:09:38,2017-12-20 23:27:20,65525740,19228451888,65525740,293,8327,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399737.sralite.1,SRX3492710,xinexpo50_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776310,SAMN08216125,simple,655179,air metagenome,xinexpo50_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,DD96432C866E0D3C2A48C9ABDD0E0C31,078734AC04182EE65FF4019860C45AEC
SRR6400000,2018-09-20 00:09:46,2017-12-21 02:58:31,57088393,16707756520,57088393,292,7244,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/400/SRR6400000.sralite.1,SRX3493014,xinexpo51_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776615,SAMN08216157,simple,655179,air metagenome,xinexpo51_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,C836BB973C1CEF9AC3BCFD57C9DB7EBA,64D35BA0AF7578DFAC877B1D1DE8A54D
SRR6399998,2018-09-20 00:09:46,2017-12-21 03:36:39,71434855,20670554795,71434855,289,9337,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399998.sralite.1,SRX3493016,xinexpo51_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776616,SAMN08216159,simple,655179,air metagenome,xinexpo51_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,FC7CBC46FDD499334609D1EBF332C710,08F127D2FC80CB9E1704AA3215B68E18
SRR6399572,2018-09-20 00:09:42,2017-12-21 06:13:11,47686249,13940443802,47686249,292,6103,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399572.sralite.1,SRX3492875,xinexpo51_I5,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776476,SAMN08216143,simple,655179,air metagenome,xinexpo51_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,8ABADA712A0805F73EEE66B92F3E8445,C59E218C00B7F3F7317549CBE8372E7C
SRR6399571,2018-09-20 00:09:43,2017-12-20 21:14:51,63193707,18317035784,63193707,289,7909,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399571.sralite.1,SRX3492876,xinexpo51_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776473,SAMN08216150,simple,655179,air metagenome,xinexpo51_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,919BD31A213C9A78DC02675D0D4754C5,66BDB98057F9AA5DF4F4E7E5D6A0DE48
SRR6399551,2018-09-20 00:09:43,2017-12-20 20:10:16,49596147,14531395759,49596147,292,6447,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399551.sralite.1,SRX3492896,xinexpo52_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776495,SAMN08216213,simple,655179,air metagenome,xinexpo52_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,281571EBFBCF95E5BEA66518A4484DBC,EECF54A8754E8A45B1CECC1F211BA72C
SRR6399971,2018-09-20 00:09:47,2017-12-21 03:08:59,58436481,16489364862,58436481,282,7462,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399971.sralite.1,SRX3493043,xinexpo52_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776641,SAMN08216229,simple,655179,air metagenome,xinexpo52_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,F2781232DF24E7700E4AA7BDC85E8C4E,2F093C150F9BE09A8C9C7F22FC03C7B7
SRR6399821,2018-09-20 00:09:51,2017-12-21 08:54:39,47801431,13945710584,47801431,291,6203,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399821.sralite.1,SRX3493193,xinexpo52_I5,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776795,SAMN08216167,simple,655179,air metagenome,xinexpo52_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,9674E359FF2D57FF6675F0D4E2498DCF,D18B81F4ECA85DDD98898CDFC386BFBD
